parentEventID	eventID	occurrenceID	catalogNumber	type	language	basisOfRecord	occurrenceStatus	ScientificName	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	identifiedByID	institutionCode	collectionCode	Paris_MNHN_Number	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	occurrenceRemarks	identificationRemarks	identificationQualifier	locality	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters	associatedOccurrences
ACE_2017	272	SO_Isotope_1985_2017_0050	ACE_ASCCC_0271.31	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1416-21"
ACE_2017	272	SO_Isotope_1985_2017_0051	ACE_ASCCC_0271.32	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1477-21"
ACE_2017	272	SO_Isotope_1985_2017_0052	ACE_ASCCC_0271.33	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1478-21"
ACE_2017	272	SO_Isotope_1985_2017_0053	ACE_ASCCC_0271.4	PhysicalObject	en	PreservedSpecimen	present	Odontaster penicillatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		penicillatus	urn:lsid:marinespecies.org:taxname:177924	(Philippi, 1870)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1		Clade_Odontaster penicillatus		Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1497-21"
ACE_2017	272	SO_Isotope_1985_2017_0054	ACE_ASCCC_0271.5	PhysicalObject	en	PreservedSpecimen	present	Odontaster penicillatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		penicillatus	urn:lsid:marinespecies.org:taxname:177924	(Philippi, 1870)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1498-21"
ACE_2017	272	SO_Isotope_1985_2017_0055	ACE_ASCCC_0271.6	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1391-21"
ACE_2017	272	SO_Isotope_1985_2017_0056	ACE_ASCCC_0271.7	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1392-21"
ACE_2017	272	SO_Isotope_1985_2017_0057	ACE_ASCCC_0271.8	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1393-21"
ACE_2017	272	SO_Isotope_1985_2017_0058	ACE_ASCCC_0271.9	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1394-21"
ACE_2017	272	SO_Isotope_1985_2017_0059	ACE_ASCCC_0272.1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster vexillifer	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		vexillifer	urn:lsid:marinespecies.org:taxname:123881	Wyville Thomson, 1873	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1499-21"
ACE_2017	272	SO_Isotope_1985_2017_0060	ACE_ASCCC_0272.10	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1424-21"
ACE_2017	272	SO_Isotope_1985_2017_0061	ACE_ASCCC_0272.11	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1425-21"
ACE_2017	272	SO_Isotope_1985_2017_0062	ACE_ASCCC_0272.12	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1426-21"
ACE_2017	272	SO_Isotope_1985_2017_0063	ACE_ASCCC_0272.13	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1427-21"
ACE_2017	272	SO_Isotope_1985_2017_0064	ACE_ASCCC_0272.14	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1428-21"
ACE_2017	272	SO_Isotope_1985_2017_0065	ACE_ASCCC_0272.15	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1429-21"
ACE_2017	272	SO_Isotope_1985_2017_0066	ACE_ASCCC_0272.16	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1430-21"
ACE_2017	272	SO_Isotope_1985_2017_0067	ACE_ASCCC_0272.17	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1431-21"
ACE_2017	272	SO_Isotope_1985_2017_0068	ACE_ASCCC_0272.18	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1432-21"
ACE_2017	272	SO_Isotope_1985_2017_0069	ACE_ASCCC_0272.19	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1433-21"
ACE_2017	272	SO_Isotope_1985_2017_0070	ACE_ASCCC_0272.2	PhysicalObject	en	PreservedSpecimen	present	Lophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Lophaster			urn:lsid:marinespecies.org:taxname:123337	Verrill, 1878	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1500-21"
ACE_2017	272	SO_Isotope_1985_2017_0071	ACE_ASCCC_0272.20	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1434-21"
ACE_2017	272	SO_Isotope_1985_2017_0072	ACE_ASCCC_0272.21	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1435-21"
ACE_2017	272	SO_Isotope_1985_2017_0073	ACE_ASCCC_0272.22	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1436-21"
ACE_2017	272	SO_Isotope_1985_2017_0074	ACE_ASCCC_0272.23	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1437-21"
ACE_2017	272	SO_Isotope_1985_2017_0075	ACE_ASCCC_0272.24	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1438-21"
ACE_2017	272	SO_Isotope_1985_2017_0076	ACE_ASCCC_0272.25	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1439-21"
ACE_2017	272	SO_Isotope_1985_2017_0077	ACE_ASCCC_0272.26	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1440-21"
ACE_2017	272	SO_Isotope_1985_2017_0078	ACE_ASCCC_0272.27	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1441-21"
ACE_2017	272	SO_Isotope_1985_2017_0079	ACE_ASCCC_0272.28	PhysicalObject	en	PreservedSpecimen	present	Pteraster	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster			urn:lsid:marinespecies.org:taxname:123335	Müller & Troschel, 1842	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1501-21"
ACE_2017	272	SO_Isotope_1985_2017_0080	ACE_ASCCC_0272.29	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1502-21"
ACE_2017	272	SO_Isotope_1985_2017_0081	ACE_ASCCC_0272.3	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1417-21"
ACE_2017	272	SO_Isotope_1985_2017_0082	ACE_ASCCC_0272.30	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1503-21"
ACE_2017	272	SO_Isotope_1985_2017_0083	ACE_ASCCC_0272.31	PhysicalObject	en	PreservedSpecimen	present	Odontaster penicillatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		penicillatus	urn:lsid:marinespecies.org:taxname:177924	(Philippi, 1870)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1504-21"
ACE_2017	272	SO_Isotope_1985_2017_0084	ACE_ASCCC_0272.32	PhysicalObject	en	PreservedSpecimen	present	Odontaster penicillatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		penicillatus	urn:lsid:marinespecies.org:taxname:177924	(Philippi, 1870)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1505-21"
ACE_2017	272	SO_Isotope_1985_2017_0085	ACE_ASCCC_0272.33	PhysicalObject	en	PreservedSpecimen	present	Perknaster	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Perknaster			urn:lsid:marinespecies.org:taxname:172579	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1506-21"
ACE_2017	272	SO_Isotope_1985_2017_0086	ACE_ASCCC_0272.34	PhysicalObject	en	PreservedSpecimen	present	Perknaster	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Perknaster			urn:lsid:marinespecies.org:taxname:172579	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1507-21"
ACE_2017	272	SO_Isotope_1985_2017_0087	ACE_ASCCC_0272.4	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1418-21"
ACE_2017	272	SO_Isotope_1985_2017_0088	ACE_ASCCC_0272.5	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1419-21"
ACE_2017	272	SO_Isotope_1985_2017_0089	ACE_ASCCC_0272.6	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1420-21"
ACE_2017	272	SO_Isotope_1985_2017_0090	ACE_ASCCC_0272.7	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1421-21"
ACE_2017	272	SO_Isotope_1985_2017_0091	ACE_ASCCC_0272.8	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1422-21"
ACE_2017	272	SO_Isotope_1985_2017_0092	ACE_ASCCC_0272.9	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1471	71.758	1e-4	11.1				Kerguelen Islands	WGS84	207	207	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1423-21"
ACE_2017	274	SO_Isotope_1985_2017_0093	ACE_ASCCC_0313.10	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)	Camille Moreau	0000-0002-0981-7442	ULB			Ethanol	2017	1	7	2017-01-07	-51.1434	71.8443	1e-4	11.1				Kerguelen Islands	WGS84	214	214	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB1444-21"
