occurrenceID	datasetID	eventID	parentEventID	fieldNumber	collectionCode	ownerInstitutionCode	institutionCode	materialSampleID	catalogNumber	type	basisOfRecord	occurrenceStatus	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	identificationRemarks	identificationQualifier	higherGeography	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters
SO_isotope:ULB-EPOS3_293.5_Gla_ant_5	Sounthern_Ocean_Isotope_2737	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.5_Gla_ant_5	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_293.6_Gla_ant_6	Sounthern_Ocean_Isotope_2738	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.6_Gla_ant_6	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_293.7_Gla_ant_7	Sounthern_Ocean_Isotope_2739	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.7_Gla_ant_7	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_293.8_Gla_ant_8	Sounthern_Ocean_Isotope_2740	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.8_Gla_ant_8	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_293.9_Gla_ant_9	Sounthern_Ocean_Isotope_2741	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.9_Gla_ant_9	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_211.2_Kampi_1	Sounthern_Ocean_Isotope_2742	EPOS3:211_GSN1	EPOS3	211_GSN1		ULB	ULB		EPOS3_211.2_Kampi_1	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	1	15	1989-01-15	-60.9967	-55.2017	1e-4	11.1				Iles Shetland	WGS84	213	213
SO_isotope:ULB-EPOS3_289.10_Kampi_7	Sounthern_Ocean_Isotope_2743	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.10_Kampi_7	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.11_Kampi_8	Sounthern_Ocean_Isotope_2744	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.11_Kampi_8	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.12_Kampi_9	Sounthern_Ocean_Isotope_2745	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.12_Kampi_9	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.13_Kampi_10	Sounthern_Ocean_Isotope_2746	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.13_Kampi_10	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.14_Kampi_11	Sounthern_Ocean_Isotope_2747	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.14_Kampi_11	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.4_Kampi_1	Sounthern_Ocean_Isotope_2748	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.4_Kampi_1	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.5_Kampi_2	Sounthern_Ocean_Isotope_2749	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.5_Kampi_2	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.6_Kampi_3	Sounthern_Ocean_Isotope_2750	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.6_Kampi_3	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.7_Kampi_4	Sounthern_Ocean_Isotope_2751	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.7_Kampi_4	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.8_Kampi_5	Sounthern_Ocean_Isotope_2752	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.8_Kampi_5	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.9_Kampi_6	Sounthern_Ocean_Isotope_2753	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.9_Kampi_6	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_293.19_Kampi_1	Sounthern_Ocean_Isotope_2754	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.19_Kampi_1	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_293.20_Kampi_2	Sounthern_Ocean_Isotope_2755	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.20_Kampi_2	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_293.21_Kampi_3	Sounthern_Ocean_Isotope_2756	EPOS3:293_GSN15	EPOS3	293_GSN15		ULB	ULB		EPOS3_293.21_Kampi_3	PhysicalObject	PreservedSpecimen	present	Kampylaster incurvatus	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Kampylaster		incurvatus	urn:lsid:marinespecies.org:taxname:172704	Koehler, 1920	Stampanato	Formaldehyde+Ethanol	1989	2	20	1989-02-20	-71.1033	-12.8967	1e-4	11.1				Kapp Norvegica	WGS84	771	771
SO_isotope:ULB-EPOS3_229.13_Ken_ped_1	Sounthern_Ocean_Isotope_2757	EPOS3:229_AGT4	EPOS3	229_AGT4		ULB	ULB		EPOS3_229.13_Ken_ped_1	PhysicalObject	PreservedSpecimen	present	Kenrickaster pedicellaris	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Kenrickaster		pedicellaris	urn:lsid:marinespecies.org:taxname:172685	A.M. Clark, 1962	Stampanato	Formaldehyde+Ethanol	1989	1	29	1989-01-29	-75.2617	-26.2783	1e-4	11.1				Halley Bay	WGS84	498	498
SO_isotope:ULB-EPOS3_229.14_Ken_ped_2	Sounthern_Ocean_Isotope_2758	EPOS3:229_AGT4	EPOS3	229_AGT4		ULB	ULB		EPOS3_229.14_Ken_ped_2	PhysicalObject	PreservedSpecimen	present	Kenrickaster pedicellaris	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Kenrickaster		pedicellaris	urn:lsid:marinespecies.org:taxname:172685	A.M. Clark, 1962	Stampanato	Formaldehyde+Ethanol	1989	1	29	1989-01-29	-75.2617	-26.2783	1e-4	11.1				Halley Bay	WGS84	498	498
